WETH,DAI,2474377409423840537,1000007
WETH,DAI,400485269112619118,1000007
WETH,DAI,1274293455837208282,1000007
WETH,DAI,2059554709417710336,1000007
DAI,WETH,9999941591201841021,1000007
WETH,DAI,1941297292439256565,1000007
WETH,DAI,2260152382447156896,1000007
WETH,DAI,3539750750246865408,1000007
WETH,DAI,2550296077379329024,1000007
WETH,DAI,265289594886462782,1000007
DAI,WETH,10710002493378674168,1000007
WETH,DAI,2774010833474579,1000007
DAI,WETH,40067169052940439195,1000007
WETH,DAI,1362423593327853896,1000007
WETH,DAI,2047168137869202960,1000007
WETH,DAI,2411479476017958704,1000007
WETH,DAI,2299035380643219200,1000007
WETH,DAI,1001472283990706695,1000007
WETH,DAI,2505126044194324992,1000007
WETH,DAI,3273876935914851328,1000007
WETH,DAI,2573135947425621504,1000007
WETH,DAI,2747964793790047109,1000007
WETH,DAI,1124863590649221016,1000007
WETH,DAI,2503005134109835264,1000007
DAI,WETH,8267829659081639433073,1000007
DAI,WETH,5642781260881306394123,1000007
DAI,WETH,5045073321543761657856,1000007
DAI,WETH,4941080984023126245376,1000007
DAI,WETH,5681623560291263231732,1000007
WETH,DAI,77468589191275985,1000007
DAI,WETH,6870655782948012334249,1000007
DAI,WETH,5756773230007447191552,1000007
WETH,DAI,70026382610725642,1000007
DAI,WETH,9963775498982388662272,1000007
DAI,WETH,6131455267556116398080,1000007
DAI,WETH,6562896888606734942208,1000007
DAI,WETH,11542771891948805462118,1000007
DAI,WETH,8744624334175683477504,1000007
DAI,WETH,8305167448777364078592,1000007
DAI,WETH,5727641761160697108448,1000007
DAI,WETH,6219255235825274421818,1000007
DAI,WETH,5788044990544478038778,1000007
DAI,WETH,11235428738619865802279,1000007
WETH,DAI,3466171129087918080,1000007
WETH,DAI,2771237192741919171,1000007
WETH,DAI,208209217784208639,1000007
WETH,DAI,1969549564085030512,1000007
WETH,DAI,2706687108785811954,1000007
WETH,DAI,2236436854726798080,1000007
WETH,DAI,2861673746215143936,1000007
WETH,DAI,2445651717622171906,1000007
WETH,DAI,1879825726990569636,1000007
DAI,WETH,7047974932269796636779,1000007
DAI,WETH,5724494524103199293440,1000007
DAI,WETH,5757041379137825013760,1000007
WETH,DAI,1336450819446773386,1000007
WETH,DAI,1345394159046189737,1000007
WETH,DAI,20000000000000000,1000007
DAI,WETH,167940966422083561880,1000007
DAI,WETH,125260490000000000000,1000007
WETH,DAI,130387161072430439,1000007
DAI,WETH,100000000000000000000,1000007
DAI,WETH,37855697352569363221,1000007
DAI,WETH,17515054433031875035,1000007
WETH,DAI,191125000000000000,1000007
WETH,DAI,280784901216372097,1000007
DAI,WETH,700855760113855333028,1000007
DAI,WETH,4714766600381869326336,1000007
DAI,WETH,5132060615638104670208,1000007
DAI,WETH,4540413983949219333752,1000007
DAI,WETH,380761711922225198381,1000007
WETH,DAI,1947662942387818096,1000007
WETH,DAI,12407462872647557,1000007
DAI,WETH,8004422359372323002566,1000007
WETH,DAI,1775137058910633984,1000007
DAI,WETH,5120623443612968285551,1000007
DAI,WETH,246031081002641236085,1000007
WETH,DAI,1519033309653304114,1000007
WETH,DAI,2474377409423840537,1000007
WETH,DAI,400485269112619118,1000007
WETH,DAI,1274293455837208282,1000007
WETH,DAI,2059554709417710336,1000007
DAI,WETH,9999941591201841021,1000007
WETH,DAI,1941297292439256565,1000007
WETH,DAI,2260152382447156896,1000007
WETH,DAI,3539750750246865408,1000007
WETH,DAI,2550296077379329024,1000007
WETH,DAI,265289594886462782,1000007
DAI,WETH,10710002493378674168,1000007
WETH,DAI,2774010833474579,1000007
DAI,WETH,40067169052940439195,1000007
WETH,DAI,1362423593327853896,1000007
WETH,DAI,2047168137869202960,1000007
WETH,DAI,2411479476017958704,1000007
WETH,DAI,2299035380643219200,1000007
WETH,DAI,1001472283990706695,1000007
WETH,DAI,2505126044194324992,1000007
WETH,DAI,3273876935914851328,1000007
WETH,DAI,2573135947425621504,1000007
WETH,DAI,2747964793790047109,1000007
WETH,DAI,1124863590649221016,1000007
WETH,DAI,2503005134109835264,1000007
DAI,WETH,8267829659081639433073,1000007
DAI,WETH,5642781260881306394123,1000007
DAI,WETH,5045073321543761657856,1000007
DAI,WETH,4941080984023126245376,1000007
DAI,WETH,5681623560291263231732,1000007
WETH,DAI,77468589191275985,1000007
DAI,WETH,6870655782948012334249,1000007
DAI,WETH,5756773230007447191552,1000007
WETH,DAI,70026382610725642,1000007
DAI,WETH,9963775498982388662272,1000007
DAI,WETH,6131455267556116398080,1000007
DAI,WETH,6562896888606734942208,1000007
DAI,WETH,11542771891948805462118,1000007
DAI,WETH,8744624334175683477504,1000007
DAI,WETH,8305167448777364078592,1000007
DAI,WETH,5727641761160697108448,1000007
DAI,WETH,6219255235825274421818,1000007
DAI,WETH,5788044990544478038778,1000007
DAI,WETH,11235428738619865802279,1000007
WETH,DAI,3466171129087918080,1000007
WETH,DAI,2771237192741919171,1000007
WETH,DAI,208209217784208639,1000007
WETH,DAI,1969549564085030512,1000007
WETH,DAI,2706687108785811954,1000007
WETH,DAI,2236436854726798080,1000007
WETH,DAI,2861673746215143936,1000007
WETH,DAI,2445651717622171906,1000007
WETH,DAI,1879825726990569636,1000007
DAI,WETH,7047974932269796636779,1000007
DAI,WETH,5724494524103199293440,1000007
DAI,WETH,5757041379137825013760,1000007
